timestamp,rag_method,query,ground_truth,retrieved_count,retrieved_titles,answer,hit@5,mrr,precision@5,faithfulness,answer_relevance,context_utilization,retrieval_time,generation_time
2025-12-05T02:40:55.965470,HyDE,adventure OR quest,"The gutsy girl : escapades for your life of epic adventure; Adventure time. Volume 12; Conan : the complete quest.; The story of the blue planet; Nightmare of the iguana; Sealab : America's forgotten quest to live and work on the ocean floor; Those magnificent sheep in their flying machine; The great outdoors cookbook : adventures in cooking under the open sky; Adventure time. [12], Thunder Road; Stickman Odyssey. Book one, An epic doodle; Down the rabbit hole : curious adventures and cautionary tales of a former Playboy bunny; The adventures of Tintin. Volume 6; Chasing portraits : a great-granddaughter's quest for her lost art legacy; How to tame a human tornado; Race the night; Quirk's quest. The lost and the found; Eloise's pirate adventure; Greenpeace captain : my adventures in protecting the future of our planet; The extraordinary adventures of Adèle Blanc-Sec. [2]; A doggone adventure; Hiking Lassen Volcanic National Park : a guide to the park's greatest hiking adventures; Navigating Early; Can you see what I see? : dream machine : a picture adventure to search and solve; The hilarious adventures of Mish and Mash : the story of how two monsters-- and you-- make the perfect joke book!; The lost compass; The half that's never been told : the real-life Reggae adventures of Doctor Dread; The way downtown : adventures in public transit; The boys in the boat : [nine Americans and their epic quest for gold at the 1936 Berlin Olympics]; My country school diary : an adventure in creative teaching; Backroads of Washington : your guide to Washington's most scenic backroad adventures; Chickens in the road : an adventure in ordinary splendor; The freedom business : including A narrative of the life and adventures of Venture, a native of Africa; Daddy's back-to-school shopping adventure; Seattle family adventures : city escapades, day trips, weekend getaways, and itineraries for fun-loving families; Quest for the city of gold; The adventures of Sherlock Holmes. Volume four; The circus of adventure; Little Bo in London : the ultimate adventure of Bonnie Boadicea; Bubble Guppies. The puppy and the ring; The Incredible Space Raiders : from space!; Guess how much I love you, the adventures of Little Nutbrown Hare. Christmas to the moon and back; Sir Cumference and the Great Knight of Angleland : a math adventure; The last cavalier : being the adventures of Count Sainte-Hermine in the age of Napoleon; This cider still tastes funny! : further adventures of a Maine game warden; The last gold diggers : being as it were, an account of a small dog's adventures, Down Under; A taste for adventure : a culinary odyssey around the world; Crocodile encounters! : and more true stories of adventures with animals; The food explorer : the true adventures of the globe-trotting botanist who transformed what America eats; The busy life of eighty-five years of Ezra Meeker. Ventures and adventures, sixty-three years of pioneer life in the old Oregon country; an account of the author's trip across the plains with an ox team, 1852; return trip, 1906-7; his cruise on Puget Sound, 1853; trip through the Natchess pass, 1854; over the Chilcoot pass; flat-boating on the Yukon, 1898. The Oregon trail.; Battle in the Overworld",10,Quirk's quest. The lost and the found; The search for treasure : the sixth adventure in the Kingdom of Fantasy; Hiking Washington : a guide to the state's greatest hiking adventures; The dragon of fortune : an epic Kingdom of Fantasy adventure; A taste for adventure : a culinary odyssey around the world; Escape from the Carnivale : a Never Land adventure; The circus of adventure; Hiking New Mexico : a guide to the state's greatest hiking adventures; Creating adventure games for teens; The dragon prophecy : the fourth adventure in the Kingdom of Fantasy,"[LLM ERROR] headers: {'access-control-expose-headers': 'X-Debug-Trace-ID', 'cache-control': 'no-cache, no-store, no-transform, must-revalidate, private, max-age=0', 'content-encoding': 'gzip', 'content-type': 'application/json', 'expires': 'Thu, 01 Jan 1970 00:00:00 GMT', 'pragma': 'no-cache', 'vary': 'Origin,Accept-Encoding', 'x-accel-expires': '0', 'x-debug-trace-id': '80c09bc503815a67f62d532c50935bce', 'x-endpoint-monthly-call-limit': '1000', 'x-trial-endpoint-call-limit': '5', 'x-trial-endpoint-call-remaining': '1', 'date': 'Fri, 05 Dec 2025 02:40:55 GMT', 'x-envoy-upstream-service-time': '8', 'server': 'envoy', 'via': '1.1 google', 'alt-svc': 'h3="":443""; ma=2592000,h3-29="":443""; ma=2592000', 'transfer-encoding': 'chunked'}, status_code: 404, body: {'id': 'df64d52b-bf0b-4f70-9cae-6c30190ecfac', 'message': 'Generate API was removed on September 15 2025. Please migrate to Chat API. See https://docs.cohere.com/docs/migrating-from-cogenerate-to-cochat for details.'}",1.0,1.0,0.4,0.0,0.0,0.0357,11.3017,0.0984
2025-12-05T02:41:00.579955,HyDE,fantasy OR fiction,"Secrets of a proper countess; Deep fantasy; Not my blood; The trial; Walk away; Eva y la tarta; Berry's Halloween costume trouble : read-along storybook and CD; The case of the poached egg; Kat's maps; El pez pucheros; Tucky Jo and Little Heart; The trouble with babies; Amid stars and darkness; The postman; The trick : a novel; Independence day; Always a bridesmaid; The hired man; Love & friendship : in which Jane Austen's Lady Susan Vernon is entirely vindicated : concerning the beautiful Lady Susan Vernon, her cunning daughter & the strange antagonism of the DeCourcy family; Oliver; Poppy the pirate dog and the missing treasure; Joseph had a little overcoat; A son called Gabriel : a novel; Waiting; Sticker girl; Yang guang xia de zui e; The sword of the Silver Knight; Princess Juniper of the Hourglass; Season of crimson blossoms; Ni shi guang yin pai de tang = You are the candy of time; If the fates allow : an LGBTQ holiday anthology; Feed; Dambo; Fashionably late; Hong qi qiu; You got a rock, Charlie Brown!; 5 minute Mickey Mouse stories; Noisy Nora; Ginger the stray kitten; A dog called Bear; The great cake race; Max and Bird; Blue sky; Calvin, look out! : a bookworm birdie gets glasses; Heather, the totality : a novel; Nightshade; Fright Club; Addison the April Fool's Day fairy; The Penderwicks : a summer tale of four sisters, two rabbits, and a very interesting boy; My family four floors up",10,Epic : legends of fantasy; The search for treasure : the sixth adventure in the Kingdom of Fantasy; The dragon of fortune : an epic Kingdom of Fantasy adventure; The dragon prophecy : the fourth adventure in the Kingdom of Fantasy; Good fiction guide; In fact : the best of Creative nonfiction; Uncataloged Adult non-fiction; The pavilion of former wives : fictions; The view from the cheap seats : selected nonfiction; Turning life into fiction,"[LLM ERROR] headers: {'access-control-expose-headers': 'X-Debug-Trace-ID', 'cache-control': 'no-cache, no-store, no-transform, must-revalidate, private, max-age=0', 'content-encoding': 'gzip', 'content-type': 'application/json', 'expires': 'Thu, 01 Jan 1970 00:00:00 GMT', 'pragma': 'no-cache', 'vary': 'Origin,Accept-Encoding', 'x-accel-expires': '0', 'x-debug-trace-id': '29521dcf75f6585d051a14cd05f4a894', 'x-endpoint-monthly-call-limit': '1000', 'x-trial-endpoint-call-limit': '5', 'x-trial-endpoint-call-remaining': '0', 'date': 'Fri, 05 Dec 2025 02:41:00 GMT', 'x-envoy-upstream-service-time': '8', 'server': 'envoy', 'via': '1.1 google', 'alt-svc': 'h3="":443""; ma=2592000,h3-29="":443""; ma=2592000', 'transfer-encoding': 'chunked'}, status_code: 404, body: {'id': 'd18a4ce3-4f8a-47f4-a98a-d8ce7a67075c', 'message': 'Generate API was removed on September 15 2025. Please migrate to Chat API. See https://docs.cohere.com/docs/migrating-from-cogenerate-to-cochat for details.'}",0.0,0.0,0.0,0.0,0.0,0.02,4.594,0.0202
2025-12-05T02:41:05.283745,HyDE,juvenile fiction,"Secrets of a proper countess; Not my blood; The trial; Walk away; Eva y la tarta; Big George : how a shy boy became President Washington; Berry's Halloween costume trouble : read-along storybook and CD; The case of the poached egg; Teen Titans go! Couch crusaders; Kat's maps; El pez pucheros; Left for dead : a young man's search for justice for the USS Indianapolis; Tucky Jo and Little Heart; The trouble with babies; Amid stars and darkness; I, fly : the buzz about flies and how awesome they are; The postman; The trick : a novel; Independence day; Always a bridesmaid; The hired man; Greek myths; Love & friendship : in which Jane Austen's Lady Susan Vernon is entirely vindicated : concerning the beautiful Lady Susan Vernon, her cunning daughter & the strange antagonism of the DeCourcy family; Toilets; Oliver; Poppy the pirate dog and the missing treasure; Joseph had a little overcoat; A son called Gabriel : a novel; Waiting; Sticker girl; How a house is built; Statue of Liberty : Liberty, enlightening the world; Yang guang xia de zui e; Angola; The sword of the Silver Knight; Princess Juniper of the Hourglass; Messages from Mars; Season of crimson blossoms; Ni shi guang yin pai de tang = You are the candy of time; If the fates allow : an LGBTQ holiday anthology; Feed; Dambo; Fashionably late; Hong qi qiu; You got a rock, Charlie Brown!; Man walks on the Moon; 5 minute Mickey Mouse stories; Noisy Nora; Ginger the stray kitten; A dog called Bear",10,"Uncataloged Adult non-fiction; What works : promising interventions in juvenile justice : program report; Good fiction guide; Juvenile in justice; Polar bears and the Arctic : a nonfiction companion to Polar bears past bedtime; Turning life into fiction; Youth violence : hearings before the Committee on the Judiciary, United States Senate, One Hundred Fourth Congress, second session, on focusing on the cause of juvenile crime and the need for juvenile justice reform, Dover and wilmington, DE, July 15 and 17, 1995.; Every day is for the thief : fiction; In fact : the best of Creative nonfiction; With signs and wonders : an international anthology of Jewish fabulist fiction","[LLM ERROR] headers: {'access-control-expose-headers': 'X-Debug-Trace-ID', 'cache-control': 'no-cache, no-store, no-transform, must-revalidate, private, max-age=0', 'content-encoding': 'gzip', 'content-type': 'application/json', 'expires': 'Thu, 01 Jan 1970 00:00:00 GMT', 'pragma': 'no-cache', 'vary': 'Origin,Accept-Encoding', 'x-accel-expires': '0', 'x-debug-trace-id': 'f73b6d890f15f99957facb13a8eb4789', 'date': 'Fri, 05 Dec 2025 02:41:05 GMT', 'x-envoy-upstream-service-time': '7', 'server': 'envoy', 'via': '1.1 google', 'alt-svc': 'h3="":443""; ma=2592000,h3-29="":443""; ma=2592000', 'transfer-encoding': 'chunked'}, status_code: 429, body: {'id': '0fc63650-bff9-4968-8069-d841768557c7', 'message': ""You are using a Trial key, which is limited to 5 API calls / minute. You can continue to use the Trial key for free or upgrade to a Production key with higher rate limits at 'https://dashboard.cohere.com/api-keys'. Contact us on 'https://discord.gg/XW44jPfYJu' or email us at support@cohere.com with any questions""}",0.0,0.0,0.0,0.0,1.0,0.0824,4.6847,0.0189
2025-12-05T02:41:09.270655,HyDE,romance fiction,"Secrets of a proper countess; Not my blood; The trial; Walk away; Eva y la tarta; Berry's Halloween costume trouble : read-along storybook and CD; The case of the poached egg; Kat's maps; El pez pucheros; Tucky Jo and Little Heart; The trouble with babies; Amid stars and darkness; The postman; The trick : a novel; Independence day; Always a bridesmaid; The hired man; Love & friendship : in which Jane Austen's Lady Susan Vernon is entirely vindicated : concerning the beautiful Lady Susan Vernon, her cunning daughter & the strange antagonism of the DeCourcy family; Oliver; Poppy the pirate dog and the missing treasure; Joseph had a little overcoat; A son called Gabriel : a novel; Waiting; Sticker girl; Yang guang xia de zui e; The sword of the Silver Knight; Princess Juniper of the Hourglass; Season of crimson blossoms; Ni shi guang yin pai de tang = You are the candy of time; If the fates allow : an LGBTQ holiday anthology; Feed; Dambo; Fashionably late; Hong qi qiu; You got a rock, Charlie Brown!; 5 minute Mickey Mouse stories; Noisy Nora; Ginger the stray kitten; A dog called Bear; The great cake race; Max and Bird; Blue sky; Calvin, look out! : a bookworm birdie gets glasses; Heather, the totality : a novel; Nightshade; Fright Club; Addison the April Fool's Day fairy; The Penderwicks : a summer tale of four sisters, two rabbits, and a very interesting boy; My family four floors up; The scarecrows' wedding",10,"Good fiction guide; Perfect husbands (& other fairy tales) : demystifying marriage, men, and romance; Turning life into fiction; Kristen Stewart : infinite romance; The pavilion of former wives : fictions; In fact : the best of Creative nonfiction; Every day is for the thief : fiction; Different engines : how science drives fiction and fiction drives science; Variety's Complete science fiction reviews; Uncataloged Adult non-fiction","[LLM ERROR] headers: {'access-control-expose-headers': 'X-Debug-Trace-ID', 'cache-control': 'no-cache, no-store, no-transform, must-revalidate, private, max-age=0', 'content-encoding': 'gzip', 'content-type': 'application/json', 'expires': 'Thu, 01 Jan 1970 00:00:00 GMT', 'pragma': 'no-cache', 'vary': 'Origin,Accept-Encoding', 'x-accel-expires': '0', 'x-debug-trace-id': '1b98e04ae42f3db79b3e28bbbadcfbb3', 'date': 'Fri, 05 Dec 2025 02:41:09 GMT', 'x-envoy-upstream-service-time': '5', 'server': 'envoy', 'via': '1.1 google', 'alt-svc': 'h3="":443""; ma=2592000,h3-29="":443""; ma=2592000', 'transfer-encoding': 'chunked'}, status_code: 429, body: {'id': 'c222c7bf-0c5e-45d6-9cc4-27e8053c5916', 'message': ""You are using a Trial key, which is limited to 5 API calls / minute. You can continue to use the Trial key for free or upgrade to a Production key with higher rate limits at 'https://dashboard.cohere.com/api-keys'. Contact us on 'https://discord.gg/XW44jPfYJu' or email us at support@cohere.com with any questions""}",0.0,0.0,0.0,0.0,1.0,0.0517,3.9706,0.0161
2025-12-05T02:41:09.406777,SubGraph,witch OR wizard,"The Near Witch; You wouldn't want to be a Salem witch! : bizarre accusations you'd rather not face; Wicked : the life and times of the wicked witch of the West; Six women of Salem : the untold story of the accused and their accusers in the Salem witch trials; The lazy dragon and the bumblespells wizard; Fairy Tail. 29; The unofficial guide to crafting the world of Harry Potter : 30 magical crafts for witches and wizards -- from pencil wands to house colors tie-dye shirts; Doctor Strange; Only a witch can fly; Fairy Tail. 39; Lulu and the witch baby; The Autumnlands. Volume two, Woodland creatures; The witch's revenge; Imagine you're a wizard! = Hãy tưởng tượng bạn là Phù thuỷ",0,,Hi! I'm Chatalog. I couldn't find any books matching your request.,0.0,0.0,0.0,1.0,0.0,0.3333,0.136,0.0
2025-12-05T02:41:09.421371,SubGraph,dragon OR magic,"Of mice and magic; 1-2-3 magic : effective discipline for children 2-12; The magic gourd ; a West African folktale; The magic school bus at the waterworks; A tale of highly unusual magic; The magic; Celtic myth & magick : harness the power of the gods and goddesses; The magician king : a novel; The magic calabash; folk tales from America's islands and Alaska.; Magic tree house incredible fact book; The dragon's eye; The lazy dragon and the bumblespells wizard; Darkness of dragons; The dragon at the North Pole; The night of wishes : or, The satanarchaeolidealcohellish notion potion; The magic door; Magic and desire; Night's blaze; Squid Kid the Magnificent; A summer spell; Hamster magic; The brightest night; 365 tarot spreads : revealing the magic in each day; More than magic; Gauge; Like magic; Harry Potter : a journey through a history of magic.; Memory and magic; The 11:11 wish; Raising dragons; Poems and magic.; The dragon's wings : the China National Aviation Corporation and the development of commercial aviation in China; Land of love and drowning; Phoebe and her Unicorn in The magic storm; Pete's dragon; Dragonwatch; Liesl & Po; Magic Mike XXL : original motion picture soundtrack.; Ship of magic; Goldeline; Icefire; The language of thorns : midnight tales and dangerous magic; Magic City. The complete first season; Doctor Strange. [2], The last days of magic; A book of spirits and thieves; Dragongirl; Dungeon crawl; Magic seal; The rules of magic; Dragon ball super. 1, Warriors from Universe 6!",0,,Hi! I'm Chatalog. I couldn't find any books matching your request.,0.0,0.0,0.0,1.0,0.0,0.3333,0.0144,0.0
2025-12-05T02:41:09.439034,SubGraph,king OR queen OR kingdom,"The Greek upheaval : kings, demagogues, and bayonets; Report of the King County Regional Planning Commission to the Honorable Board of County Commissioners of King County, Washington : July, 1927.; King of shadows; The new juvenile court building; Queen Anne buyer's guide and community profile : Queen Anne Chamber of Commerce 1988; The Ulysses theme; a study in the adaptability of a traditional hero.; Elizabeth crowned queen; the pictorial record of the coronation.; Ngô Quyền và trận chiến trên sông Bạch Đằng; Denver; a pictorial history from frontier camp to Queen City of the Plains; Royal progress; one hundred years of British monarchy.; Between you & me : confessions of a comma queen; The Sunderland flying-boat queen; A king's ransom; La Reina de España = The Queen of Spain; Crooked kingdom; King John : an underrated king; Queen Alexandra.; Victoria; The Middle Kingdom; a survey of the geography, government, literature, social life, arts, and history of the Chinese empire and its inhabitants.; King County legislative district analyses; Henry IV, part I; World without end : Spain, Philip II, and the first global empire; Bionicle. The legend reborn; The magician king : a novel; EllRay Jakes the recess king!; The king of bees; The prince and the pauper; Grace Hopper : queen of computer code; The queen is dead; King County Department of Community and Environmental Division, Division of Architecture : draft environmental impact statement : Seahurst Park (plans as revised pursuant to findings of State Shoreline Hearing Board SHB #13) : pursuant to the Statement [i.e. State] Environmental Policy Act of 1974 (Chapter 43.21c R.C.W.).; The king of bones and ashes : a witches of New Orleans novel; Queen Anne : the politics of passion; The sea queen : a novel; MPTF, Metropolitan Parks Task Force : phase II report : preserving a regional legacy : proposing a countywide, 6-year, 5.5 cent levy to fund the operation and maintenance of regional and rural county parks; The iron king; Kids who rule : the remarkable lives of five child monarchs; City of Seattle draft environmental statement for North Greenwood West storm drains North Greenwood West neighborhood & Piper Creek canyon, Seattle, King County, Washington; The political philosophy of Martin Luther King, Jr.; Martin Luther King Jr. : a peaceful leader; The first queen of England : the myth of ""Bloody Mary""; Administrative analysis of the King County district courts; King County, Washington surface water design manual; Wolves of the Calla; Planning report : alcoholism services, 1972; Seattle-King County route map [cartographic material]; Like a fading shadow; Eyes on the prize. Vol. 7, The keys to the kingdom (1974-1980) ; Back to the movement(1979-1985) : America's civil rights movement; Islands at the edge : preserving the Queen Charlotte Islands wilderness; Martin Luther King, Jr.; Inactive list of incorporated cities and towns in King County as of January 1, 1956",0,,Hi! I'm Chatalog. I couldn't find any books matching your request.,0.0,0.0,0.0,1.0,0.0,0.3333,0.0175,0.0
2025-12-05T02:41:09.457958,SubGraph,adventure OR quest,"The gutsy girl : escapades for your life of epic adventure; Adventure time. Volume 12; Conan : the complete quest.; The story of the blue planet; Nightmare of the iguana; Sealab : America's forgotten quest to live and work on the ocean floor; Those magnificent sheep in their flying machine; The great outdoors cookbook : adventures in cooking under the open sky; Adventure time. [12], Thunder Road; Stickman Odyssey. Book one, An epic doodle; Down the rabbit hole : curious adventures and cautionary tales of a former Playboy bunny; The adventures of Tintin. Volume 6; Chasing portraits : a great-granddaughter's quest for her lost art legacy; How to tame a human tornado; Race the night; Quirk's quest. The lost and the found; Eloise's pirate adventure; Greenpeace captain : my adventures in protecting the future of our planet; The extraordinary adventures of Adèle Blanc-Sec. [2]; A doggone adventure; Hiking Lassen Volcanic National Park : a guide to the park's greatest hiking adventures; Navigating Early; Can you see what I see? : dream machine : a picture adventure to search and solve; The hilarious adventures of Mish and Mash : the story of how two monsters-- and you-- make the perfect joke book!; The lost compass; The half that's never been told : the real-life Reggae adventures of Doctor Dread; The way downtown : adventures in public transit; The boys in the boat : [nine Americans and their epic quest for gold at the 1936 Berlin Olympics]; My country school diary : an adventure in creative teaching; Backroads of Washington : your guide to Washington's most scenic backroad adventures; Chickens in the road : an adventure in ordinary splendor; The freedom business : including A narrative of the life and adventures of Venture, a native of Africa; Daddy's back-to-school shopping adventure; Seattle family adventures : city escapades, day trips, weekend getaways, and itineraries for fun-loving families; Quest for the city of gold; The adventures of Sherlock Holmes. Volume four; The circus of adventure; Little Bo in London : the ultimate adventure of Bonnie Boadicea; Bubble Guppies. The puppy and the ring; The Incredible Space Raiders : from space!; Guess how much I love you, the adventures of Little Nutbrown Hare. Christmas to the moon and back; Sir Cumference and the Great Knight of Angleland : a math adventure; The last cavalier : being the adventures of Count Sainte-Hermine in the age of Napoleon; This cider still tastes funny! : further adventures of a Maine game warden; The last gold diggers : being as it were, an account of a small dog's adventures, Down Under; A taste for adventure : a culinary odyssey around the world; Crocodile encounters! : and more true stories of adventures with animals; The food explorer : the true adventures of the globe-trotting botanist who transformed what America eats; The busy life of eighty-five years of Ezra Meeker. Ventures and adventures, sixty-three years of pioneer life in the old Oregon country; an account of the author's trip across the plains with an ox team, 1852; return trip, 1906-7; his cruise on Puget Sound, 1853; trip through the Natchess pass, 1854; over the Chilcoot pass; flat-boating on the Yukon, 1898. The Oregon trail.; Battle in the Overworld",0,,Hi! I'm Chatalog. I couldn't find any books matching your request.,0.0,0.0,0.0,1.0,0.0,0.3333,0.0188,0.0
2025-12-05T02:41:09.479738,SubGraph,fantasy OR fiction,"Secrets of a proper countess; Deep fantasy; Not my blood; The trial; Walk away; Eva y la tarta; Berry's Halloween costume trouble : read-along storybook and CD; The case of the poached egg; Kat's maps; El pez pucheros; Tucky Jo and Little Heart; The trouble with babies; Amid stars and darkness; The postman; The trick : a novel; Independence day; Always a bridesmaid; The hired man; Love & friendship : in which Jane Austen's Lady Susan Vernon is entirely vindicated : concerning the beautiful Lady Susan Vernon, her cunning daughter & the strange antagonism of the DeCourcy family; Oliver; Poppy the pirate dog and the missing treasure; Joseph had a little overcoat; A son called Gabriel : a novel; Waiting; Sticker girl; Yang guang xia de zui e; The sword of the Silver Knight; Princess Juniper of the Hourglass; Season of crimson blossoms; Ni shi guang yin pai de tang = You are the candy of time; If the fates allow : an LGBTQ holiday anthology; Feed; Dambo; Fashionably late; Hong qi qiu; You got a rock, Charlie Brown!; 5 minute Mickey Mouse stories; Noisy Nora; Ginger the stray kitten; A dog called Bear; The great cake race; Max and Bird; Blue sky; Calvin, look out! : a bookworm birdie gets glasses; Heather, the totality : a novel; Nightshade; Fright Club; Addison the April Fool's Day fairy; The Penderwicks : a summer tale of four sisters, two rabbits, and a very interesting boy; My family four floors up",0,,Hi! I'm Chatalog. I couldn't find any books matching your request.,0.0,0.0,0.0,1.0,0.0,0.3333,0.0216,0.0
2025-12-05T02:41:09.499379,SubGraph,juvenile fiction,"Secrets of a proper countess; Not my blood; The trial; Walk away; Eva y la tarta; Big George : how a shy boy became President Washington; Berry's Halloween costume trouble : read-along storybook and CD; The case of the poached egg; Teen Titans go! Couch crusaders; Kat's maps; El pez pucheros; Left for dead : a young man's search for justice for the USS Indianapolis; Tucky Jo and Little Heart; The trouble with babies; Amid stars and darkness; I, fly : the buzz about flies and how awesome they are; The postman; The trick : a novel; Independence day; Always a bridesmaid; The hired man; Greek myths; Love & friendship : in which Jane Austen's Lady Susan Vernon is entirely vindicated : concerning the beautiful Lady Susan Vernon, her cunning daughter & the strange antagonism of the DeCourcy family; Toilets; Oliver; Poppy the pirate dog and the missing treasure; Joseph had a little overcoat; A son called Gabriel : a novel; Waiting; Sticker girl; How a house is built; Statue of Liberty : Liberty, enlightening the world; Yang guang xia de zui e; Angola; The sword of the Silver Knight; Princess Juniper of the Hourglass; Messages from Mars; Season of crimson blossoms; Ni shi guang yin pai de tang = You are the candy of time; If the fates allow : an LGBTQ holiday anthology; Feed; Dambo; Fashionably late; Hong qi qiu; You got a rock, Charlie Brown!; Man walks on the Moon; 5 minute Mickey Mouse stories; Noisy Nora; Ginger the stray kitten; A dog called Bear",0,,Hi! I'm Chatalog. I couldn't find any books matching your request.,0.0,0.0,0.0,1.0,0.0,0.3333,0.0195,0.0
2025-12-05T02:41:09.515229,SubGraph,romance fiction,"Secrets of a proper countess; Not my blood; The trial; Walk away; Eva y la tarta; Berry's Halloween costume trouble : read-along storybook and CD; The case of the poached egg; Kat's maps; El pez pucheros; Tucky Jo and Little Heart; The trouble with babies; Amid stars and darkness; The postman; The trick : a novel; Independence day; Always a bridesmaid; The hired man; Love & friendship : in which Jane Austen's Lady Susan Vernon is entirely vindicated : concerning the beautiful Lady Susan Vernon, her cunning daughter & the strange antagonism of the DeCourcy family; Oliver; Poppy the pirate dog and the missing treasure; Joseph had a little overcoat; A son called Gabriel : a novel; Waiting; Sticker girl; Yang guang xia de zui e; The sword of the Silver Knight; Princess Juniper of the Hourglass; Season of crimson blossoms; Ni shi guang yin pai de tang = You are the candy of time; If the fates allow : an LGBTQ holiday anthology; Feed; Dambo; Fashionably late; Hong qi qiu; You got a rock, Charlie Brown!; 5 minute Mickey Mouse stories; Noisy Nora; Ginger the stray kitten; A dog called Bear; The great cake race; Max and Bird; Blue sky; Calvin, look out! : a bookworm birdie gets glasses; Heather, the totality : a novel; Nightshade; Fright Club; Addison the April Fool's Day fairy; The Penderwicks : a summer tale of four sisters, two rabbits, and a very interesting boy; My family four floors up; The scarecrows' wedding",0,,Hi! I'm Chatalog. I couldn't find any books matching your request.,0.0,0.0,0.0,1.0,0.0,0.3333,0.0157,0.0
2025-12-05T02:41:09.515337,Vector,witch OR wizard,"The Near Witch; You wouldn't want to be a Salem witch! : bizarre accusations you'd rather not face; Wicked : the life and times of the wicked witch of the West; Six women of Salem : the untold story of the accused and their accusers in the Salem witch trials; The lazy dragon and the bumblespells wizard; Fairy Tail. 29; The unofficial guide to crafting the world of Harry Potter : 30 magical crafts for witches and wizards -- from pencil wands to house colors tie-dye shirts; Doctor Strange; Only a witch can fly; Fairy Tail. 39; Lulu and the witch baby; The Autumnlands. Volume two, Woodland creatures; The witch's revenge; Imagine you're a wizard! = Hãy tưởng tượng bạn là Phù thuỷ",0,,Hi! I'm Chatalog. I couldn't find any books matching your request.,0.0,0.0,0.0,1.0,0.0,0.3333,0.0,0.0
2025-12-05T02:41:09.515433,Vector,dragon OR magic,"Of mice and magic; 1-2-3 magic : effective discipline for children 2-12; The magic gourd ; a West African folktale; The magic school bus at the waterworks; A tale of highly unusual magic; The magic; Celtic myth & magick : harness the power of the gods and goddesses; The magician king : a novel; The magic calabash; folk tales from America's islands and Alaska.; Magic tree house incredible fact book; The dragon's eye; The lazy dragon and the bumblespells wizard; Darkness of dragons; The dragon at the North Pole; The night of wishes : or, The satanarchaeolidealcohellish notion potion; The magic door; Magic and desire; Night's blaze; Squid Kid the Magnificent; A summer spell; Hamster magic; The brightest night; 365 tarot spreads : revealing the magic in each day; More than magic; Gauge; Like magic; Harry Potter : a journey through a history of magic.; Memory and magic; The 11:11 wish; Raising dragons; Poems and magic.; The dragon's wings : the China National Aviation Corporation and the development of commercial aviation in China; Land of love and drowning; Phoebe and her Unicorn in The magic storm; Pete's dragon; Dragonwatch; Liesl & Po; Magic Mike XXL : original motion picture soundtrack.; Ship of magic; Goldeline; Icefire; The language of thorns : midnight tales and dangerous magic; Magic City. The complete first season; Doctor Strange. [2], The last days of magic; A book of spirits and thieves; Dragongirl; Dungeon crawl; Magic seal; The rules of magic; Dragon ball super. 1, Warriors from Universe 6!",0,,Hi! I'm Chatalog. I couldn't find any books matching your request.,0.0,0.0,0.0,1.0,0.0,0.3333,0.0,0.0
2025-12-05T02:41:09.515548,Vector,king OR queen OR kingdom,"The Greek upheaval : kings, demagogues, and bayonets; Report of the King County Regional Planning Commission to the Honorable Board of County Commissioners of King County, Washington : July, 1927.; King of shadows; The new juvenile court building; Queen Anne buyer's guide and community profile : Queen Anne Chamber of Commerce 1988; The Ulysses theme; a study in the adaptability of a traditional hero.; Elizabeth crowned queen; the pictorial record of the coronation.; Ngô Quyền và trận chiến trên sông Bạch Đằng; Denver; a pictorial history from frontier camp to Queen City of the Plains; Royal progress; one hundred years of British monarchy.; Between you & me : confessions of a comma queen; The Sunderland flying-boat queen; A king's ransom; La Reina de España = The Queen of Spain; Crooked kingdom; King John : an underrated king; Queen Alexandra.; Victoria; The Middle Kingdom; a survey of the geography, government, literature, social life, arts, and history of the Chinese empire and its inhabitants.; King County legislative district analyses; Henry IV, part I; World without end : Spain, Philip II, and the first global empire; Bionicle. The legend reborn; The magician king : a novel; EllRay Jakes the recess king!; The king of bees; The prince and the pauper; Grace Hopper : queen of computer code; The queen is dead; King County Department of Community and Environmental Division, Division of Architecture : draft environmental impact statement : Seahurst Park (plans as revised pursuant to findings of State Shoreline Hearing Board SHB #13) : pursuant to the Statement [i.e. State] Environmental Policy Act of 1974 (Chapter 43.21c R.C.W.).; The king of bones and ashes : a witches of New Orleans novel; Queen Anne : the politics of passion; The sea queen : a novel; MPTF, Metropolitan Parks Task Force : phase II report : preserving a regional legacy : proposing a countywide, 6-year, 5.5 cent levy to fund the operation and maintenance of regional and rural county parks; The iron king; Kids who rule : the remarkable lives of five child monarchs; City of Seattle draft environmental statement for North Greenwood West storm drains North Greenwood West neighborhood & Piper Creek canyon, Seattle, King County, Washington; The political philosophy of Martin Luther King, Jr.; Martin Luther King Jr. : a peaceful leader; The first queen of England : the myth of ""Bloody Mary""; Administrative analysis of the King County district courts; King County, Washington surface water design manual; Wolves of the Calla; Planning report : alcoholism services, 1972; Seattle-King County route map [cartographic material]; Like a fading shadow; Eyes on the prize. Vol. 7, The keys to the kingdom (1974-1980) ; Back to the movement(1979-1985) : America's civil rights movement; Islands at the edge : preserving the Queen Charlotte Islands wilderness; Martin Luther King, Jr.; Inactive list of incorporated cities and towns in King County as of January 1, 1956",0,,Hi! I'm Chatalog. I couldn't find any books matching your request.,0.0,0.0,0.0,1.0,0.0,0.3333,0.0,0.0
